,ID,Num_Rooms,has_isolated,has_adjacent,Time_to_subway,Square_m2,Flat_floor,Max_floors,HouseType,Parking,rent,commsumm,deposit,comminc,renttime,prepayment,Renovation
6960,215787753,1,0,0,7,29.0,2,7,77524.52,64696.19,-0.07024772875889254,0.0,-0.00668841448541014,1,1,1,173624.09
6961,274952006,1,0,0,9,50.0,5,9,77524.52,75981.08,-0.031238550379825338,0.0,-0.006610260125836256,1,1,1,44493.82
6962,274832635,1,0,0,7,30.0,8,9,106839.39,167618.14,-0.031238550379825338,0.0,-0.006610260125836256,1,1,1,173624.09
6963,274098901,1,0,0,10,31.5,2,5,106839.39,75981.08,0.2028165198945779,0.0,-0.006141333968392951,1,1,2,173624.09
6964,263229275,2,1,0,5,53.0,8,10,106839.39,75981.08,0.2418256982736451,0.0,-0.0060631796088190665,1,1,1,173624.09
6965,274196030,1,0,0,5,52.0,8,10,106839.39,75981.08,0.28083487665271234,0.0,-0.0059850252492451815,1,1,1,173624.09
6966,222105912,2,0,0,6,65.0,3,8,77524.52,64696.19,0.31984405503177954,0.0,-0.005906870889671297,1,1,1,173624.09
6967,272140026,4,0,0,8,80.0,3,7,124970.37,75981.08,0.39786241178991394,0.0,-0.005750562170523529,1,1,1,173624.09
6968,274873045,2,0,0,9,70.0,3,5,106839.39,93626.1,0.43687159016898114,0.0,-0.007860729879018404,1,1,1,173624.09
6969,228390739,3,0,0,1,60.0,5,6,77524.52,75981.08,0.47588076854804834,0.0,-0.00559425345137576,1,1,1,173624.09
6970,266618254,4,1,0,5,175.0,2,2,106839.39,64696.19,1.2950735145084595,0.0,-0.00395301190032419,1,1,1,173624.09
6971,274394381,5,1,0,-1,236.0,1,9,151494.07,75981.08,4.025716001043164,0.0,0.0015177932698477086,0,1,1,173624.09
6972,180220316,3,1,0,3,93.0,5,8,77524.52,75981.08,0.1638073415155107,0.0,-0.006297642687540719,1,1,1,173624.09
6973,170845111,5,0,0,8,250.0,3,10,124970.37,167618.14,5.19599135241518,0.0,0.0038624240570642367,1,1,1,84298.8
6974,274494734,1,0,0,7,32.0,2,16,45066.84,64696.19,-0.3823211557914302,0.0,-0.007860729879018404,1,1,1,84298.8
6975,263144619,1,0,0,7,32.0,2,16,45066.84,64696.19,-0.3277083060607361,0.0,-0.007860729879018404,1,1,1,44493.82
6976,274163128,3,1,0,1,70.0,3,6,77524.52,64696.19,-0.10925690713795976,0.0,-0.006766568844984024,1,1,1,84298.8
6977,273151551,3,1,0,2,70.0,3,6,77524.52,64696.19,-0.10925690713795976,0.0,-0.006766568844984024,1,1,1,84298.8
6978,272583804,3,0,0,2,70.0,3,6,77524.52,75981.08,-0.10925690713795976,0.0,-0.006766568844984024,1,1,1,93854.1
6979,274193454,1,0,0,15,34.0,5,5,77524.52,64696.19,0.09359082043318973,0.0,-0.006360166175199826,1,1,1,173624.09
6980,270604848,3,1,0,12,80.0,11,17,45290.64,64696.19,0.35885323341084674,0.0,-0.005828716530097413,1,1,1,173624.09
6981,273261720,5,1,1,5,150.0,2,5,268371.43,64696.19,0.7489450172015188,0.0,-0.0050471729343585705,1,1,1,93854.1
6982,273313447,5,0,0,5,254.0,6,6,77524.52,64696.19,1.6851652982991316,0.0,-0.003171468304585348,1,1,1,173624.09
6983,230499460,1,0,0,8,30.0,2,6,77524.52,75981.08,-0.18727526389609417,0.0,-0.006922877564131793,1,1,1,173624.09
6984,266270200,3,1,1,5,90.0,4,6,77524.52,75981.08,0.47588076854804834,0.0,-0.00559425345137576,1,1,1,173624.09
6985,274947134,5,0,0,7,152.0,2,6,77524.52,75981.08,0.748937215365843,0.0,-0.005047188565230485,1,1,1,173624.09
6986,274523927,2,1,0,5,45.0,6,12,45066.84,75981.08,-0.31990647038492265,0.0,-0.0071886023866829995,1,1,1,44493.82
6987,274349839,2,1,0,15,45.0,3,5,124970.37,75981.08,-0.30430279903329577,0.0,-0.007157340642853446,1,1,1,84298.8
6988,273088154,2,1,0,8,50.0,12,12,45066.84,75981.08,-0.07024772875889254,0.0,-0.00668841448541014,1,1,1,93854.1
6989,274497801,2,1,0,4,61.0,9,9,77524.52,64696.19,-0.07024772875889254,0.0,-0.00668841448541014,1,1,1,84298.8
6990,274246107,1,0,0,8,67.0,3,8,77524.52,64696.19,-0.03904038605563878,0.0,-0.006625890997751033,1,1,1,93854.1
6991,264910762,3,1,0,15,110.0,8,17,45290.64,64696.19,0.2028165198945779,0.0,-0.006141333968392951,1,1,1,173624.09
6992,274333847,1,0,0,15,29.0,5,23,77524.52,167618.14,-0.2496899493026017,0.0,-0.007047924539450008,1,1,1,93854.1
6993,274021375,1,0,0,10,42.0,10,12,45290.64,75981.08,-0.22628444227516137,0.0,-0.0070010319237056775,1,1,1,93854.1
6994,231243187,0,0,0,10,28.0,5,7,45066.84,167618.14,-0.30430279903329577,0.0,-0.007157340642853446,1,0,1,84298.8
6995,268659775,1,0,0,11,43.0,12,25,106839.39,167618.14,-0.20287893524772105,0.0,-0.007391803721575099,1,1,1,84298.8
6996,272337643,2,1,0,11,66.4,7,19,124970.37,75981.08,-0.031238550379825338,0.0,-0.006610260125836256,1,1,1,173624.09
6997,274921173,2,0,0,6,42.0,3,8,77524.52,75981.08,-0.31990647038492265,0.0,-0.0071886023866829995,1,1,1,93854.1
6998,255177690,1,0,0,3,44.0,4,15,106839.39,64696.19,-0.20287893524772105,0.0,-0.006954139307961347,1,1,1,84298.8
6999,273527818,2,0,0,7,64.0,2,4,77524.52,75981.08,-0.18727526389609417,0.0,-0.006922877564131793,1,1,1,93854.1
7000,274783835,2,1,0,6,64.0,2,4,77524.52,64696.19,-0.18727526389609417,0.0,-0.006922877564131793,1,1,1,84298.8
7001,274026140,3,1,0,3,84.0,8,17,45290.64,75981.08,-0.031238550379825338,0.0,-0.006610260125836256,1,1,1,84298.8
7002,239667333,2,1,0,7,44.0,3,14,45066.84,64696.19,-0.30430279903329577,0.0,-0.007157340642853446,1,1,1,84298.8
7003,274980567,2,1,0,5,44.0,3,8,77524.52,64696.19,-0.28089729200585545,0.0,-0.007110448027109115,1,1,1,84298.8
7004,274617929,2,0,0,6,57.0,8,9,77524.52,64696.19,-0.10925690713795976,0.0,-0.006766568844984024,1,1,1,93854.1
7005,274750436,2,1,0,3,68.0,3,18,151494.07,167618.14,-0.015634879028198455,0.0,-0.006578998382006702,1,1,1,84298.8
7006,273582786,1,0,0,7,34.9,6,14,45066.84,75981.08,-0.4213303341704974,0.0,-0.007391803721575099,1,1,1,44493.82
7007,237380442,1,0,0,9,32.0,1,9,45066.84,64696.19,-0.40572666281887054,0.0,-0.007704421159870636,1,1,1,44493.82
7008,170875409,1,0,0,2,36.0,4,17,45290.64,75981.08,-0.39012299146724366,0.0,-0.007329280233915991,1,1,1,44493.82
7009,274442383,1,0,0,-1,38.0,2,17,124970.37,75981.08,-0.3823211557914302,0.0,-0.007313649362001215,1,1,0,44493.82
7010,267459785,1,0,0,10,36.0,9,12,45066.84,75981.08,-0.3823211557914302,0.0,-0.007313649362001215,1,1,1,44493.82
7011,274835874,2,0,1,10,48.0,7,14,45066.84,64696.19,-0.3823211557914302,0.0,-0.007313649362001215,1,0,1,44493.82
7012,273528656,1,0,0,12,38.0,13,17,45290.64,75981.08,-0.3823211557914302,0.0,-0.007704421159870636,1,1,1,44493.82
7013,273329145,2,1,0,12,44.6,11,14,45066.84,75981.08,-0.3823211557914302,0.0,-0.007313649362001215,1,1,1,44493.82
7014,274371164,1,0,0,7,40.0,7,24,106839.39,64696.19,-0.3823211557914302,0.0,-0.007313649362001215,1,1,1,44493.82
7015,274734924,1,0,0,3,35.0,2,14,45290.64,64696.19,-0.3745193201156168,0.0,-0.007266756746256884,1,1,1,44493.82
7016,274058484,1,0,0,6,32.0,3,9,77524.52,75981.08,-0.3745193201156168,0.0,-0.007282387618171661,1,1,1,44493.82
7017,274552407,1,0,0,12,39.5,9,17,45290.64,75981.08,-0.36671748443980334,0.0,-0.007282387618171661,1,1,1,84298.8
7018,274735718,1,0,0,3,33.0,9,9,77524.52,75981.08,-0.3589156487639899,0.0,-0.007266756746256884,0,1,1,44493.82
7019,274160429,1,0,0,2,38.0,1,17,45290.64,75981.08,-0.35111381308817646,0.0,-0.007251125874342107,0,1,1,84298.8
7020,272556453,1,0,0,10,35.0,2,12,45066.84,75981.08,-0.35111381308817646,0.0,-0.007251125874342107,1,1,1,93854.1
7021,243538008,2,0,1,6,44.0,5,5,45066.84,75981.08,-0.343311977412363,0.0,-0.00723549500242733,1,1,1,44493.82
7022,274061365,2,1,0,9,45.0,7,14,45066.84,75981.08,-0.343311977412363,0.0,-0.00723549500242733,1,1,1,44493.82
7023,274379411,1,0,0,1,38.0,14,14,45066.84,75981.08,-0.343311977412363,0.0,-0.00723549500242733,1,1,1,44493.82
7024,244340849,1,0,0,8,42.0,11,17,45290.64,75981.08,-0.343311977412363,0.0,-0.00723549500242733,1,1,1,84298.8
7025,272779582,1,0,0,5,36.0,2,5,77524.52,75981.08,-0.3355101417365496,0.0,-0.007219864130512553,1,1,1,93854.1
7026,250025872,2,1,0,8,46.0,1,9,45290.64,75981.08,-0.3277083060607361,0.0,-0.007204233258597777,1,1,1,44493.82
7027,272818632,0,0,0,7,28.0,6,7,106839.39,75981.08,-0.31990647038492265,0.0,-0.007157340642853446,1,0,0,173624.09
7028,274260296,2,0,0,4,50.0,7,17,45290.64,75981.08,-0.31990647038492265,0.0,-0.0071886023866829995,1,1,1,44493.82
7029,222112911,2,1,0,6,44.0,2,5,77524.52,64696.19,-0.31990647038492265,0.0,-0.0071886023866829995,1,1,1,44493.82
7030,275002204,2,1,0,4,51.0,7,17,45290.64,75981.08,-0.30430279903329577,0.0,-0.007157340642853446,1,1,1,44493.82
7031,274461890,1,0,0,9,30.0,12,24,45290.64,75981.08,-0.30430279903329577,0.0,-0.007157340642853446,1,1,1,93854.1
7032,274269536,3,0,0,9,62.0,7,9,45290.64,75981.08,-0.30430279903329577,0.0,-0.007157340642853446,1,1,1,44493.82
7033,274785164,1,0,0,4,44.0,2,4,77524.52,64696.19,-0.30430279903329577,0.0,-0.007157340642853446,1,1,1,84298.8
7034,271761192,2,1,0,-1,60.4,8,17,45290.64,75981.08,-0.30430279903329577,0.0,-0.007079186283279562,0,1,1,84298.8
7035,274760386,2,1,0,10,70.0,3,17,45290.64,75981.08,-0.30430279903329577,0.0,-0.007157340642853446,1,1,1,44493.82
7036,274917486,3,1,1,12,59.0,2,9,77524.52,75981.08,-0.26529362065422857,0.0,-0.007079186283279562,1,1,1,44493.82
7037,274862065,2,1,0,7,65.0,7,17,45290.64,64696.19,-0.26529362065422857,0.0,-0.007626266800296751,1,1,1,44493.82
7038,253124330,1,0,0,5,42.0,6,22,124970.37,167618.14,-0.26529362065422857,0.0,-0.007079186283279562,1,1,1,84298.8
7039,274974973,2,0,0,10,40.0,4,12,45066.84,64696.19,-0.22628444227516137,0.0,-0.0070010319237056775,1,1,1,44493.82
7040,270495762,2,0,1,5,36.0,9,24,106839.39,75981.08,-0.18727526389609417,0.0,-0.006922877564131793,1,1,1,84298.8
7041,274924839,2,0,0,7,63.0,2,4,106839.39,64696.19,-0.18727526389609417,0.0,-0.006922877564131793,1,1,1,84298.8
7042,274776341,2,1,0,10,55.0,11,12,45290.64,64696.19,-0.18727526389609417,0.0,-0.006922877564131793,1,1,1,84298.8
7043,274472133,3,1,0,6,82.0,17,17,45290.64,64696.19,-0.18727526389609417,0.0,-0.006922877564131793,1,1,1,84298.8
7044,274411017,3,1,0,3,74.3,12,17,45290.64,75981.08,-0.18727526389609417,0.0,-0.006922877564131793,1,1,1,44493.82
7045,271016393,2,0,0,8,56.0,2,20,106839.39,75981.08,-0.14826608551702697,0.0,-0.006844723204557908,0,1,1,173624.09
7046,262266671,2,1,1,5,52.5,18,20,124970.37,167618.14,-0.14826608551702697,0.0,-0.006844723204557908,1,1,1,84298.8
7047,273905928,3,0,0,12,75.0,2,17,45290.64,75981.08,-0.14826608551702697,0.0,-0.006844723204557908,1,1,1,84298.8
7048,274505668,3,0,0,3,60.0,9,9,45290.64,75981.08,-0.14826608551702697,0.0,-0.006844723204557908,1,1,1,44493.82
7049,253026002,2,1,0,8,56.0,9,23,106839.39,167618.14,-0.14826608551702697,0.0,-0.006844723204557908,1,1,1,84298.8
7050,274421973,2,1,0,8,78.0,12,15,151494.07,167618.14,-0.12486057848958663,0.0,-0.006797830588813578,1,1,1,84298.8
7051,274321075,2,1,0,6,57.0,8,9,77524.52,75981.08,-0.10925690713795976,0.0,-0.006766568844984024,0,1,1,84298.8
7052,274780220,3,1,0,3,65.0,3,5,77524.52,75981.08,-0.10925690713795976,0.0,-0.006766568844984024,1,1,1,44493.82
7053,272881930,1,0,0,9,42.0,15,20,106839.39,75981.08,-0.07024772875889254,0.0,-0.00668841448541014,1,1,1,93854.1
7054,273406116,2,1,0,11,55.5,12,24,151494.07,75981.08,-0.07024772875889254,0.0,-0.006922877564131793,1,1,1,84298.8
7055,273035587,2,0,0,4,57.0,21,24,106839.39,75981.08,-0.031238550379825338,0.0,-0.006610260125836256,1,1,1,93854.1
7056,273548306,2,0,0,4,71.0,8,11,106839.39,167618.14,0.00777062799924187,0.0,-0.006532105766262372,1,1,0,173624.09
7057,268837428,2,0,0,6,71.0,8,11,106839.39,167618.14,0.00777062799924187,0.0,-0.006532105766262372,1,1,1,84298.8
7058,238712705,2,1,0,8,60.0,2,23,106839.39,167618.14,0.00777062799924187,0.0,-0.006532105766262372,1,1,1,84298.8
7059,274335757,2,1,1,11,60.0,15,25,124970.37,75981.08,0.04677980637830908,0.0,-0.006453951406688487,1,1,1,173624.09
7060,274704974,2,1,0,9,55.6,6,20,106839.39,167618.14,0.08578898475737629,0.0,-0.006375797047114603,1,1,1,173624.09
7061,274295112,2,0,0,4,83.3,17,18,106839.39,167618.14,0.5148899469271155,0.0,-0.005516099091801876,1,1,0,173624.09
7062,274310111,2,1,0,9,87.0,10,20,106839.39,167618.14,0.6709266604433844,0.0,-0.005203481653506339,1,1,1,173624.09
7063,256403575,1,0,0,5,32.0,2,8,77524.52,64696.19,-0.4213303341704974,0.0,-0.007391803721575099,1,0,1,84298.8
7064,268332264,0,0,0,8,14.0,6,16,124970.37,75981.08,-0.4058046811756287,0.0,-0.007360698286464693,1,1,1,84298.8
7065,274946931,1,0,0,5,40.0,10,17,45290.64,64696.19,-0.40572666281887054,0.0,-0.007360541977745545,1,1,1,44493.82
7066,274532144,1,0,0,10,29.5,5,9,77524.52,64696.19,-0.40572666281887054,0.0,-0.007360541977745545,1,1,1,44493.82
7067,208557932,1,0,0,15,38.0,6,14,45066.84,75981.08,-0.40572666281887054,0.0,-0.007360541977745545,1,1,1,44493.82
7068,274260495,1,0,0,5,31.0,2,8,77524.52,64696.19,-0.3979248271430571,0.0,-0.007344911105830769,1,1,1,44493.82
7069,263686648,1,0,0,4,38.0,14,14,45066.84,75981.08,-0.3823211557914302,0.0,-0.00758718962050981,1,1,1,44493.82
7070,273999319,1,0,0,8,39.0,2,17,45290.64,64696.19,-0.3823211557914302,0.0,-0.007313649362001215,1,1,1,44493.82
7071,274866648,1,0,0,3,37.0,2,16,45290.64,75981.08,-0.3823211557914302,0.0,-0.007313649362001215,1,1,1,44493.82
7072,274041474,2,0,1,6,42.0,5,5,77524.52,75981.08,-0.3823211557914302,0.0,-0.007313649362001215,1,0,1,44493.82
7073,225245617,1,0,0,6,40.0,7,17,45290.64,75981.08,-0.3823211557914302,0.0,-0.007313649362001215,1,1,1,44493.82
7074,274839793,1,0,0,7,40.0,10,17,45290.64,64696.19,-0.3589156487639899,0.0,-0.007266756746256884,1,1,1,44493.82
7075,273438933,1,0,0,10,35.2,7,14,124970.37,75583.96,-0.35501473092608316,0.0,-0.007860729879018404,0,1,1,44493.82
7076,274871391,1,0,0,9,34.0,5,8,77524.52,75981.08,-0.343311977412363,0.0,-0.00723549500242733,1,1,1,44493.82
7077,274929134,1,0,0,7,47.0,2,17,45290.64,64696.19,-0.343311977412363,0.0,-0.00723549500242733,1,1,1,84298.8
7078,274819744,1,0,0,5,38.0,8,12,45066.84,64696.19,-0.343311977412363,0.0,-0.00723549500242733,1,1,1,44493.82
7079,273391139,2,1,0,13,37.4,12,12,45066.84,75981.08,-0.3355101417365496,0.0,-0.007219864130512553,1,1,1,44493.82
7080,274890022,1,0,0,4,35.0,2,5,77524.52,75981.08,-0.3277863244174942,0.0,-0.007204389567316925,1,1,1,84298.8
7081,274790081,2,0,1,14,46.6,7,12,45066.84,75981.08,-0.3277083060607361,0.0,-0.007204233258597777,1,1,1,44493.82
7082,274643623,2,0,0,9,42.0,3,9,45290.64,75981.08,-0.31990647038492265,0.0,-0.0071886023866829995,1,1,1,84298.8
7083,274197046,1,0,0,-1,40.0,6,17,124970.37,75981.08,-0.30430279903329577,0.0,-0.007157340642853446,1,1,0,93854.1
7084,271519912,2,0,0,8,45.0,2,5,124970.37,75583.96,-0.30430279903329577,0.0,-0.007860729879018404,0,1,1,44493.82
7085,242483613,2,1,0,5,43.7,10,12,45066.84,75981.08,-0.3004018811953891,0.0,-0.007149525206896058,1,1,1,44493.82
7086,274683407,2,1,0,9,52.0,22,24,106839.39,75981.08,-0.27699637416794876,0.0,-0.007102632591151727,1,1,1,44493.82
7087,274969007,2,1,0,8,54.0,3,14,45290.64,75981.08,-0.22628444227516137,0.0,-0.0070010319237056775,1,1,1,84298.8
7088,200859921,2,1,0,7,64.0,15,17,45290.64,75981.08,-0.22628444227516137,0.0,-0.0070010319237056775,1,1,1,84298.8
7089,273969554,2,0,0,8,58.0,2,17,124970.37,75583.96,-0.20677985308562777,0.0,-0.007860729879018404,0,1,1,44493.82
7090,274978077,2,1,0,14,63.0,3,17,45290.64,64696.19,-0.20287893524772105,0.0,-0.006954139307961347,1,1,1,173624.09
7091,273763491,2,0,0,-1,73.0,7,15,106839.39,75981.08,-0.18727526389609417,0.0,-0.006922877564131793,0,0,1,44493.82
7092,274701991,2,0,0,11,58.0,13,14,45290.64,75981.08,-0.18727526389609417,0.0,-0.006922877564131793,1,1,1,84298.8
7093,274140912,2,0,0,12,58.0,13,14,45290.64,64696.19,-0.18727526389609417,0.0,-0.006922877564131793,1,1,1,84298.8
7094,274342863,2,1,0,5,87.0,10,25,45290.64,75981.08,-0.14826608551702697,0.0,-0.006844723204557908,1,1,1,44493.82
7095,274706061,2,1,0,2,92.5,2,25,45290.64,64696.19,-0.1326624141654001,0.0,-0.0068134614607283555,1,1,1,44493.82
7096,274806266,2,1,0,9,55.0,8,20,106839.39,167618.14,-0.07024772875889254,0.0,-0.00668841448541014,1,1,1,173624.09
7097,274010142,3,0,0,4,85.0,8,17,106839.39,75981.08,-0.031238550379825338,0.0,-0.006610260125836256,1,1,1,84298.8
7098,246946623,2,1,0,7,62.0,8,17,124970.37,75981.08,-0.031238550379825338,0.0,-0.006610260125836256,1,1,1,84298.8
7099,272641821,2,0,0,5,65.0,6,16,106839.39,75981.08,0.08578898475737629,0.0,-0.006297642687540719,1,1,1,84298.8
7100,274634964,3,1,0,7,64.0,4,17,45290.64,75981.08,0.1247981631364435,0.0,-0.006297642687540719,1,1,1,173624.09
7101,274269756,2,0,0,9,42.0,3,8,77524.52,75981.08,-0.31990647038492265,0.0,-0.0071886023866829995,1,1,1,44493.82
7102,274861492,1,0,0,11,42.0,5,23,106839.39,167618.14,-0.26529362065422857,0.0,-0.007079186283279562,1,1,1,84298.8
7103,274879715,2,1,0,11,52.0,3,4,77524.52,75981.08,-0.14826608551702697,0.0,-0.006844723204557908,1,1,1,84298.8
7104,267250069,2,1,0,8,41.3,2,9,77524.52,75981.08,-0.343311977412363,0.0,-0.00723549500242733,1,1,1,44493.82
7105,274661480,1,0,0,8,37.9,8,17,45290.64,75981.08,-0.343311977412363,0.0,-0.007157340642853446,1,1,1,44493.82
7106,274888712,1,0,0,3,42.0,2,5,77524.52,64696.19,-0.3355101417365496,0.0,-0.007548112440722867,1,1,1,173624.09
7107,274736456,2,1,0,8,38.4,7,12,45290.64,75981.08,-0.3277083060607361,0.0,-0.007313649362001215,1,1,1,44493.82
7108,242234036,1,0,0,5,54.0,6,25,45066.84,75981.08,-0.3277083060607361,0.0,-0.007204233258597777,1,1,1,84298.8
7109,274475586,2,1,0,10,560.0,3,4,77524.52,75981.08,-0.30430279903329577,0.0,-0.007157340642853446,1,1,1,44493.82
7110,270040172,1,0,0,4,40.0,6,17,45290.64,75981.08,-0.30430279903329577,0.0,-0.007157340642853446,1,1,1,84298.8
7111,272777082,1,0,0,11,35.0,5,14,45066.84,75981.08,-0.30430279903329577,0.0,-0.007157340642853446,1,1,1,84298.8
7112,228104363,2,1,0,12,52.0,14,17,45290.64,75981.08,-0.26529362065422857,0.0,-0.007079186283279562,1,1,1,84298.8
7113,274819221,2,1,0,12,54.0,10,14,45290.64,75981.08,-0.26529362065422857,0.0,-0.007079186283279562,1,1,1,44493.82
7114,273431245,2,1,0,12,37.4,3,12,45066.84,75981.08,-0.22628444227516137,0.0,-0.007079186283279562,1,1,1,44493.82
7115,274885260,3,1,0,14,60.0,4,12,45290.64,75981.08,-0.22628444227516137,0.0,-0.0070010319237056775,1,1,1,44493.82
7116,269523458,1,0,0,11,42.0,2,12,124970.37,75981.08,-0.22628444227516137,0.0,-0.006844723204557908,1,1,1,84298.8
7117,260619616,3,0,1,5,60.0,3,9,45290.64,75981.08,-0.22628444227516137,0.0,-0.00723549500242733,1,0,1,44493.82
7118,208133288,2,1,0,3,51.0,8,17,45290.64,75981.08,-0.18727526389609417,0.0,-0.006922877564131793,1,1,1,44493.82
7119,274729788,2,0,0,6,55.0,2,9,77524.52,75981.08,-0.18727526389609417,0.0,-0.006922877564131793,1,1,1,84298.8
7120,274398300,3,1,0,10,78.0,12,17,45290.64,75981.08,-0.14826608551702697,0.0,-0.006844723204557908,1,1,1,84298.8
7121,270293495,2,1,0,8,52.0,2,12,45290.64,75981.08,-0.10925690713795976,0.0,-0.006766568844984024,1,1,1,84298.8
7122,274177054,2,1,0,11,60.0,8,23,106839.39,167618.14,-0.10925690713795976,0.0,-0.007313649362001215,1,1,1,44493.82
7123,268611653,2,1,0,8,49.0,2,7,106839.39,75981.08,-0.07024772875889254,0.0,-0.00668841448541014,1,1,1,173624.09
7124,272961105,2,1,0,5,57.0,21,24,106839.39,75981.08,-0.031238550379825338,0.0,-0.006375797047114603,1,1,1,84298.8
7125,274747692,2,1,1,5,65.0,9,24,106839.39,75981.08,0.04677980637830908,0.0,-0.006453951406688487,1,1,1,44493.82
7126,272482659,2,1,0,7,65.0,8,12,124970.37,167618.14,0.04677980637830908,0.0,-0.006297642687540719,1,0,1,44493.82
7127,273842888,2,1,0,5,60.0,10,16,106839.39,75981.08,0.1247981631364435,0.0,-0.00723549500242733,1,0,1,84298.8
7128,271377613,2,1,0,7,71.0,8,11,106839.39,167618.14,0.1638073415155107,0.0,-0.006219488327966835,1,1,1,84298.8
7129,274037122,3,1,0,2,87.0,10,24,106839.39,167618.14,0.35885323341084674,0.0,-0.005828716530097413,1,1,1,84298.8
7130,274650030,3,0,0,3,90.0,2,16,106839.39,75981.08,0.6709266604433844,0.0,-0.007860729879018404,1,1,1,84298.8
7131,274886477,1,0,0,5,39.0,10,17,45290.64,75981.08,-0.343311977412363,0.0,-0.00723549500242733,1,1,1,84298.8
7132,266043754,2,0,1,5,47.0,1,12,45066.84,75981.08,-0.30430279903329577,0.0,-0.007157340642853446,1,1,1,44493.82
7133,262594265,2,1,0,10,37.0,1,12,45066.84,75981.08,-0.30430279903329577,0.0,-0.007157340642853446,1,1,1,44493.82
7134,274744342,2,1,0,12,56.0,8,14,45290.64,75981.08,-0.28089729200585545,0.0,-0.00723549500242733,1,1,1,84298.8
7135,241562571,2,1,0,8,43.8,3,7,106839.39,167618.14,-0.10925690713795976,0.0,-0.006766568844984024,1,1,1,173624.09
7136,225669040,1,0,0,-1,42.0,6,14,45290.64,64696.19,-0.46814134822537806,0.0,-0.0074855889530637595,1,1,1,44493.82
7137,274900705,1,0,0,-1,36.0,10,11,106839.39,64696.19,-0.44473584119793774,0.0,-0.007438696337319429,1,1,1,44493.82
7138,263837176,1,0,0,-1,42.0,10,19,106839.39,64696.19,-0.4213303341704974,0.0,-0.007391803721575099,1,1,1,44493.82
7139,274295526,2,1,0,-1,54.2,12,16,45066.84,75981.08,-0.4213303341704974,0.0,-0.007391803721575099,1,1,1,44493.82
7140,274937688,2,1,0,-1,41.0,1,9,124970.37,75981.08,-0.4525376768737512,0.0,-0.0074543272092342065,1,1,1,53549.96
7141,273231012,3,1,0,-1,60.0,3,9,45290.64,64696.19,-0.3979248271430571,0.0,-0.007344911105830769,1,1,1,44493.82
7142,274970919,2,1,0,-1,53.0,3,14,77524.52,75981.08,-0.3823211557914302,0.0,-0.007313649362001215,1,1,1,44493.82
7143,273461565,2,1,0,-1,39.0,6,14,106839.39,75981.08,-0.343311977412363,0.0,-0.007860729879018404,1,1,2,84298.8
7144,274360654,1,0,0,-1,44.0,12,22,45290.64,64696.19,-0.4759431839011915,0.0,-0.007501219824978537,1,1,1,44493.82
7145,274041428,1,0,0,-1,37.0,5,14,45066.84,64696.19,-0.4759431839011915,0.0,-0.007860729879018404,1,1,1,44493.82
7146,274644218,1,0,0,-1,37.0,10,16,151494.07,64696.19,-0.46814134822537806,0.0,-0.0074855889530637595,1,1,1,44493.82
7147,187828816,1,0,0,-1,47.0,4,16,151494.07,64696.19,-0.46814134822537806,0.0,-0.007548112440722867,1,1,1,44493.82
7148,274262908,1,0,0,-1,41.0,12,14,106839.39,75981.08,-0.46814134822537806,0.0,-0.007657528544126305,1,1,1,44493.82
7149,271472073,1,0,0,-1,41.0,1,14,124970.37,75981.08,-0.46814134822537806,0.0,-0.0074543272092342065,1,1,1,44493.82
7150,275000359,1,0,0,35,43.0,17,22,124970.37,64696.19,-0.46034731438524046,0.0,-0.0074699737120208975,1,1,1,44493.82
7151,274862049,1,0,0,55,38.0,10,14,77524.52,64696.19,-0.4603395125495646,0.0,-0.007469958081148983,1,1,1,53549.96
7152,274691879,2,1,0,-1,60.0,14,19,124970.37,75981.08,-0.4603395125495646,0.0,-0.007469958081148983,1,0,1,44493.82
7153,274952517,1,0,0,30,33.0,6,9,45290.64,64696.19,-0.4603395125495646,0.0,-0.007469958081148983,1,1,1,44493.82
7154,274316633,1,0,0,30,38.0,17,17,106839.39,64696.19,-0.4603395125495646,0.0,-0.007469958081148983,1,1,1,44493.82
7155,241164790,1,0,0,-1,40.0,2,14,45290.64,75981.08,-0.44473584119793774,0.0,-0.007438696337319429,1,1,1,44493.82
7156,274974287,1,0,0,35,33.0,7,9,45290.64,75583.96,-0.4369340055221243,0.0,-0.007423065465404653,1,1,1,84298.8
7157,274750026,1,0,0,-1,40.0,9,12,45290.64,75981.08,-0.4369340055221243,0.0,-0.007423065465404653,1,1,1,44493.82
7158,268507500,1,0,0,-1,33.0,5,16,45066.84,75981.08,-0.4369340055221243,0.0,-0.007423065465404653,1,1,1,44493.82
7159,266040551,1,0,0,-1,39.0,12,14,124970.37,75981.08,-0.42913216984631086,0.0,-0.007407434593489875,1,1,1,44493.82
7160,274984448,1,0,0,-1,38.9,4,14,124970.37,75981.08,-0.4213303341704974,0.0,-0.007391803721575099,0,1,0,93854.1
7161,267356457,2,1,0,30,45.0,7,9,45290.64,75981.08,-0.4213303341704974,0.0,-0.007391803721575099,1,1,1,44493.82
7162,274017084,1,0,0,-1,34.8,16,16,45290.64,75981.08,-0.4213303341704974,0.0,-0.007391803721575099,1,1,1,173624.09
7163,268555105,2,1,0,-1,60.0,6,14,45290.64,75981.08,-0.4213303341704974,0.0,-0.007391803721575099,1,1,1,44493.82
